volact,cntry,female,yrbrn,eduyrs,domicil,married,children,houseperson,wkhtot,church,sclmeet,social_trust,tolerance,self_realisation,solidarity,tvpol,tvtot,political_interest,trust_exe,trust_leg,trstep,stfdem,dweight
0,"BG",1,1946,17,3,1,0,0,40,6,2,22,5,5,5,4,7,3,5,3.5,5,6,.7505667
1,"BG",0,1948,12,3,1,0,0,40,3,7,24,5,5,5,6,7,3,7,6.5,8,7,.7505667
1,"BG",0,1952,14,3,1,1,0,45,3,3,19,4,5,5,5,6,3,5.5,4.5,8,7,1.5011334
1,"BG",1,1974,12,3,1,1,1,40,4,7,19,4,5,4,3,7,1,2.5,2,4,7,1.12585
1,"BG",1,1946,11,3,1,0,0,48,4,6,22,4,2,5,4,7,3,6,4.5,7,7,.7505667
0,"BG",0,1959,11,4,0,0,0,40,2,6,16,6,5,6,3,6,3,2,1,,2,1.0366182
0,"BG",0,1963,12,4,1,1,0,56,2,3,9,4,5,5,1,2,2,2.5,1.5,,2,2.0732363
0,"BG",0,1942,8,4,1,0,0,40,1,3,7,3,6,5,6,7,3,2.5,.5,5,2,1.0366182
0,"BG",0,1954,12,4,0,0,0,60,1,6,10,2,6,6,2,4,3,.5,2,5,7,1.0366182
0,"BG",1,1969,11,4,0,1,1,48,3,6,3,5,5,5,3,7,2,0,0,,8,1.0366182
0,"BG",1,1938,6,4,0,0,1,48,4,4,7,6,6,6,3,7,1,5,5,,,.51830908
0,"BG",0,1950,11,4,0,0,1,40,1,6,16,3,6,6,6,7,3,1,1.5,5,3,.51830908
0,"BG",1,1928,3,4,0,0,0,48,2,6,19,5,5,6,2,7,2,7,6,,4,.51830908
0,"BG",1,1972,17,1,1,1,0,40,3,4,10,3,6,5,2,6,3,2.5,4,6,9,.80103327
0,"BG",1,1983,12,1,0,1,0,40,3,6,12,,6,2,0,0,1,,,,6,1.2015499
0,"BG",0,1978,12,1,0,0,0,55,3,5,9,2,6,4,1,2,1,0,0,,0,.40051664
0,"BG",1,1938,5,1,0,0,0,48,2,7,29,6,5,6,2,7,2,,7,,2,.40051664
0,"BG",1,1958,11,1,1,1,1,,3,7,3,1,6,5,2,7,1,0,0,0,0,1.6020665
0,"BG",0,1962,12,1,1,1,0,40,2,4,24,,6,6,2,6,3,7.5,8,9,10,1.6020665
0,"BG",1,1956,13,1,1,0,0,30,3,5,22,5,5,4,1,3,3,5.5,7,7,7,.80103327
0,"BG",1,1974,16,1,1,1,0,40,3,6,13,1,6,2,1,6,1,,,,9,1.2015499
1,"BG",0,1958,12,1,0,0,0,40,3,6,16,4,6,4,4,7,3,9,7,8,5,.4613045
1,"BG",1,1981,12,1,1,1,0,48,4,4,21,3,2,5,2,6,2,6.5,6.5,7,6,.92260899
0,"BG",0,1985,12,1,0,0,0,0,3,6,25,4,5,4,1,7,2,4.5,4,6,5,1.3839135
1,"BG",0,1958,11,1,1,1,0,40,3,6,21,4,4,5,4,7,2,7,7,7,7,1.3839135
0,"BG",0,1954,12,1,1,0,0,48,3,4,23,3,4,5,3,6,3,4.5,4,5,5,.92260899
0,"BG",0,1958,8,1,0,0,0,52,2,6,11,4,5,4,3,7,2,4.5,3,5,3,.92260899
1,"BG",1,1958,11,1,1,1,0,50,4,2,14,2,2,2,2,7,1,4,2.5,5,3,1.3839135
1,"BG",0,1963,12,4,0,0,0,40,4,6,24,5,5,6,3,7,3,2.5,2,8,8,.5554048
0,"BG",0,1944,11,4,1,0,1,40,2,4,16,5,4,5,3,7,4,1,1,4,4,1.1108096
0,"BG",1,1945,11,4,0,0,1,48,3,4,20,5,4,5,2,6,2,4,0,,5,1.1108096
0,"BG",1,1944,8,4,0,0,0,40,3,6,18,5,5,6,2,7,3,2.5,1,3,3,.5554048
0,"BG",1,1937,4,4,0,1,0,40,3,4,23,6,4,5,1,5,1,4.5,0,,,1.6662144
0,"BG",1,1944,11,4,0,0,0,40,4,7,16,5,5,5,2,7,3,4,1,6,5,.5554048
1,"BG",0,1952,12,4,1,0,1,45,3,6,13,5,5,5,3,6,3,4,3,8,8,1.6662144
0,"BG",0,1968,11,3,0,1,0,60,3,5,12,5,5,5,2,4,3,0,0,5,0,.90263595
0,"BG",0,1980,11,3,0,0,0,72,3,3,5,5,5,5,0,1,1,0,0,0,0,1.3539539
0,"BG",0,1941,9,3,1,0,0,40,1,5,18,4,3,2,7,7,3,4.5,4,5,4,.90263595
0,"BG",1,1932,16,3,0,0,0,48,1,1,3,5,5,5,7,7,3,0,0,1,1,.45131797
0,"BG",1,1962,12,3,1,1,1,40,4,6,11,6,2,6,2,7,2,5,0,9,6,1.137759
0,"BG",1,1959,8,3,0,1,1,,2,3,33,6,6,4,2,7,2,10,10,10,,1.5170121
0,"BG",1,1977,7,3,0,1,0,40,3,7,3,6,6,6,2,7,1,0,0,0,0,.75850603
0,"BG",1,1974,11,3,0,1,0,40,3,6,12,6,4,6,2,6,1,0,0,,5,1.137759
0,"BG",1,1944,12,3,1,0,1,40,3,4,6,4,1,6,4,7,4,2,0,,0,.75850603
0,"BG",0,1971,12,3,0,1,0,40,3,6,7,4,6,6,2,4,1,0,0,5,0,1.137759
0,"BG",1,1938,7,3,1,0,1,,2,2,6,6,1,6,3,7,2,0,0,,0,.75850603
0,"BG",0,1980,8,3,0,1,0,56,2,7,6,6,6,6,2,7,2,9,0,10,0,.48698795
0,"BG",1,1985,3,3,0,1,1,0,2,7,3,6,3,6,0,7,1,0,0,,0,.97397591
0,"BG",0,1994,8,3,0,0,0,20,5,7,18,6,6,6,1,7,2,2.5,.5,,2,.73048191
0,"BG",1,1954,8,3,1,0,0,40,3,7,3,6,1,6,1,7,1,0,0,0,0,.97397591
0,"BG",1,1973,8,3,0,1,1,20,3,7,9,6,3,6,0,7,1,0,0,0,0,.97397591
0,"BG",1,1977,6,3,0,1,1,0,3,7,18,6,2,6,1,7,1,0,0,8,0,.48698795
0,"BG",0,1993,8,3,0,0,0,0,1,7,7,4,5,5,0,7,1,0,0,,1,.97397591
0,"BG",1,1994,4,3,0,1,0,0,2,7,3,6,1,5,0,7,1,,,,,.48698795
0,"BG",1,1968,8,4,1,1,1,40,1,7,29,6,1,6,2,7,3,,1,10,4,1.2557725
0,"BG",1,1972,8,4,1,1,1,40,2,7,26,6,1,6,2,7,2,4,1,10,1,1.8836587
0,"BG",1,1953,8,4,1,0,1,40,2,7,27,6,1,6,1,7,1,,,,2,.62788623
0,"BG",1,1971,8,4,1,1,1,40,2,7,18,6,1,6,7,7,1,,0,,1,1.2557725
0,"BG",0,1991,8,4,0,1,0,40,4,7,18,6,6,6,1,7,2,5,5,10,,.94182933
0,"BG",0,1992,8,4,0,0,0,40,4,7,24,6,6,6,2,6,3,4.5,4,10,6,.94182933
0,"BG",0,1935,7,4,1,0,0,42,6,7,28,6,3,6,2,5,3,6,1,,2,.62788623
1,"BG",0,1953,16,4,1,0,0,30,5,7,24,6,6,6,4,7,4,3.5,2.5,10,5,.62788623
0,"BG",0,1946,8,1,1,0,0,100,3,2,15,5,4,5,6,7,3,1,1,4,0,.75091724
0,"BG",1,1977,12,1,1,1,0,40,4,4,8,2,4,4,2,6,2,5,5,3,3,.75091724
0,"BG",1,1974,17,1,1,1,0,40,3,4,19,4,5,5,2,7,2,8,4,1,6,.75091724
0,"BG",1,1971,15,1,0,1,0,48,4,5,15,4,5,5,2,6,2,2,2.5,3,5,1.1263758
0,"BG",1,1970,16,1,1,1,1,50,1,3,21,5,5,5,2,6,3,2,0,0,0,1.1263758
0,"BG",0,1956,11,1,0,0,0,40,2,3,21,5,5,5,2,5,3,4.5,1,5,3,.65432705
1,"BG",1,1963,17,1,1,1,1,40,5,5,15,4,3,4,2,4,3,3,1,5,2,1.6358176
0,"BG",1,1965,11,1,0,1,0,,3,6,10,6,6,6,4,6,3,5.5,1.5,10,0,1.3086541
1,"BG",1,1972,16,1,1,1,0,45,3,4,13,6,6,6,1,4,2,0,0,10,1,.65432705
0,"BG",1,1987,16,1,1,0,0,40,2,5,19,5,4,5,0,0,4,5,2.5,2,5,.65432705
0,"BG",0,1969,11,1,1,1,0,40,1,1,6,6,5,4,1,7,2,1,1,1,2,.98149056
0,"BG",0,1965,18,1,1,1,0,40,3,2,8,5,5,6,2,5,3,3,1.5,3,1,1.3086541
0,"BG",1,1966,8,1,1,1,1,40,2,7,6,6,2,6,0,7,1,0,0,0,0,.88089067
1,"BG",0,1977,8,1,0,1,0,0,4,7,18,6,6,6,1,7,3,0,0,10,0,.58726046
0,"BG",1,1986,0,1,0,1,1,0,1,7,,4,4,5,0,7,1,0,0,0,,.29363023
0,"BG",1,1989,8,1,0,1,1,20,2,7,15,6,3,6,0,6,2,,,,0,.58726046
0,"BG",1,1966,4,1,1,1,1,0,2,7,6,6,1,6,0,7,1,,,,0,1.4681511
0,"BG",0,1963,5,1,1,1,0,40,1,7,3,6,1,5,0,0,1,0,0,0,0,.88089067
0,"BG",1,1956,8,1,1,1,1,40,4,7,18,6,1,6,0,7,1,0,0,0,0,1.1745209
0,"BG",1,1960,16,1,1,0,1,48,4,7,14,6,3,6,7,7,2,0,0,,1,1.1689455
0,"BG",1,1939,4,1,0,0,1,42,3,,18,,6,6,0,7,1,0,0,0,10,.58447276
0,"BG",0,1950,8,1,1,0,0,40,6,4,18,2,5,6,3,7,3,10,7.5,7,4,1.1689455
0,"BG",0,1951,8,1,1,0,0,46,4,5,10,3,6,5,0,4,1,0,0,0,0,1.1689455
0,"BG",1,1940,11,1,0,0,1,42,5,2,19,3,6,6,3,7,3,3.5,1,3,0,.58447276
1,"BG",1,1945,14,1,1,0,0,32,6,7,22,4,6,6,3,7,3,4,4.5,5,7,1.1689455
0,"BG",0,1984,11,1,0,0,0,50,3,7,18,6,6,6,2,6,1,0,0,0,0,.58447276
0,"BG",0,1948,8,4,1,0,0,40,2,6,18,6,4,5,4,7,3,1.5,.5,,5,1.2564823
0,"BG",0,1962,8,4,0,0,0,,1,4,,6,1,3,0,0,1,,,,1,.62824115
1,"BG",0,1980,11,4,0,0,0,12,3,7,21,4,6,6,1,5,1,1.5,.5,10,2,1.2564823
0,"BG",0,1934,7,4,0,0,0,40,2,6,9,3,3,5,3,7,4,0,0,0,4,.62824115
0,"BG",0,1989,2,4,0,1,0,0,1,6,3,4,2,4,0,3,1,,,,0,1.2564823
0,"BG",0,1959,8,4,0,0,0,40,2,7,18,5,4,6,1,7,2,3,.5,10,3,1.2564823
0,"BG",1,1942,7,4,0,1,0,42,3,6,6,6,3,5,1,7,3,0,0,0,1,1.2564823
0,"BG",1,1946,7,4,0,0,1,,4,7,6,6,1,6,1,7,1,,,,,.61729613
0,"BG",1,1934,7,4,1,0,0,40,2,6,25,6,1,6,6,7,3,,2,,,1.2345923
0,"BG",0,1952,11,4,0,0,1,40,2,7,24,6,6,6,5,7,4,6,6,5,8,.61729613
0,"BG",1,1989,11,4,0,1,1,0,3,7,23,4,3,6,1,7,1,5,0,10,,1.2345923
1,"BG",1,1990,14,4,0,0,0,0,2,7,30,6,5,6,1,2,1,2.5,0,7,0,1.8518884
0,"BG",0,1930,12,4,0,0,0,,2,6,27,6,4,6,5,5,3,2.5,1,10,3,.61729613
1,"BG",0,1938,11,4,0,0,0,40,2,7,24,6,6,6,7,7,4,2.5,1,,0,.61729613
1,"BG",1,1958,11,4,1,0,0,40,3,7,33,6,3,6,3,7,3,3.5,5,5,4,1.2345923
0,"BG",1,1957,12,3,1,0,0,40,3,7,9,5,4,,7,7,3,6.5,3.5,8,4,1.0252397
0,"BG",1,1941,11,3,1,0,0,40,3,7,14,4,5,6,1,4,2,3,1,,2,1.0252397
0,"BG",1,1944,11,3,1,0,1,40,3,6,15,4,3,5,6,7,3,5,1,,1,1.0252397
0,"BG",0,1944,12,3,1,0,0,40,2,,14,5,4,5,7,7,3,9,3,5,3,1.0252397
0,"BG",1,1944,8,3,1,0,0,40,3,6,12,5,4,5,7,7,3,5,1.5,5,3,1.0252397
0,"BG",1,1954,11,3,1,0,0,40,3,7,10,5,3,5,7,7,3,5,2,5,2,1.0252397
0,"BG",1,1979,16,3,1,1,0,40,3,5,15,5,5,5,0,5,1,0,0,2,2,.87113985
0,"BG",0,1992,12,3,0,0,0,40,3,7,20,4,6,5,0,5,2,1.5,1.5,3,6,1.3067098
0,"BG",1,1950,11,3,1,0,1,40,4,3,10,2,5,5,1,7,2,2.5,.5,3,2,.87113985
0,"BG",1,1942,1,3,0,0,0,40,3,3,14,,3,2,1,6,1,1,1,1,2,.43556993
0,"BG",1,1925,13,3,0,1,0,40,3,5,25,5,6,6,3,7,3,1.5,3.5,2,3,.87113985
0,"BG",1,1948,17,3,1,0,0,40,4,6,18,6,2,6,3,7,3,4.5,5.5,10,5,1.0659485
0,"BG",0,1944,10,3,1,1,0,40,2,4,16,6,3,6,4,7,3,0,0,,1,1.0659485
0,"BG",1,1966,11,3,1,1,0,40,3,6,3,5,3,6,3,7,3,,,10,5,1.0659485
1,"BG",1,1952,16,3,1,0,0,30,4,4,15,6,5,6,6,7,4,5,5,10,5,.71063236
0,"BG",1,1952,11,3,1,0,1,40,4,6,5,4,1,5,3,7,4,0,0,,0,.71063236
0,"BG",1,1945,8,3,1,1,1,40,5,5,12,6,1,6,2,7,3,0,.5,0,1,1.4212647
0,"BG",1,1965,12,3,1,0,0,40,6,4,16,5,4,6,2,4,2,0,0,0,2,.89794776
1,"BG",0,1966,12,3,1,1,0,60,3,2,9,5,6,6,1,3,1,0,0,0,0,.89794776
0,"BG",0,1988,17,3,0,0,0,0,4,7,16,4,4,5,0,4,1,.5,0,1,1,1.7958955
1,"BG",1,1958,17,3,0,0,0,40,4,6,9,5,6,6,2,7,3,3,2,3,4,.44897388
0,"BG",1,1951,12,3,1,0,0,40,3,4,16,5,3,5,3,7,3,4.5,4.5,5,2,.89794776
1,"BG",0,1948,7,4,1,0,0,50,5,7,18,6,6,6,2,7,3,2.5,1,10,4,.89239515
1,"BG",1,1951,14,4,1,1,0,30,4,7,18,6,6,6,1,7,3,2.5,1,,5,1.7847903
0,"BG",1,1997,2,4,0,0,1,0,2,7,3,6,3,6,0,7,1,0,0,0,0,1.7847903
1,"BG",0,1976,15,4,1,1,0,30,3,7,8,6,6,6,3,7,4,.5,0,1,2,.89239515
0,"BG",0,1942,7,4,0,0,0,40,2,7,18,6,6,6,7,7,4,0,0,,0,.44619758
1,"BG",0,1961,15,4,1,1,0,30,4,7,18,4,6,6,3,6,3,3,.5,5,2,1.3385927
0,"BG",0,1938,7,4,0,0,0,,1,5,15,,1,3,4,7,1,,,,,.44619758
0,"BG",0,1941,8,4,0,0,0,,2,6,6,6,1,4,0,0,1,0,0,0,0,.44619758
0,"BG",1,1979,12,1,1,1,0,56,3,2,17,4,3,3,2,6,3,2,2,3,1,.63950574
0,"BG",1,1967,16,1,1,1,0,48,2,3,19,4,3,4,1,7,2,3,2,3,3,1.2790115
0,"BG",0,1970,12,1,1,1,0,70,3,4,14,3,3,4,3,5,3,1,1.5,2,3,.95925859
1,"BG",0,1969,16,1,1,1,0,48,3,5,16,3,3,4,2,5,3,2.5,2,3,2,1.2790115
0,"BG",1,1991,12,1,0,0,0,48,2,5,8,3,2,2,0,4,1,3,3,3,2,1.3087959
0,"BG",1,1939,8,1,1,0,0,56,3,6,12,4,,3,3,6,,2,2,2,1,.65439795
0,"BG",0,1967,12,1,1,1,0,96,3,5,15,4,3,3,3,7,2,3,3,4,3,1.3087959
0,"BG",1,1950,10,1,0,0,0,56,4,6,9,4,4,3,4,7,3,0,0,0,2,.32719897
0,"BG",1,1960,16,1,1,0,0,48,2,3,7,3,3,3,3,4,3,.5,.5,1,4,.65439795
0,"BG",1,1961,8,1,1,0,0,60,3,7,14,4,5,4,2,5,3,0,0,5,3,1.072611
0,"BG",1,1986,8,1,0,1,0,,3,4,6,3,6,4,1,6,2,0,0,0,1,1.072611
0,"BG",1,1977,11,1,0,1,0,,3,3,6,3,6,4,2,6,3,0,0,0,1,1.072611
0,"BG",0,1960,11,1,0,1,0,45,3,4,6,6,6,6,1,2,3,0,0,0,1,1.072611
0,"BG",1,1990,11,1,0,1,0,0,3,7,6,4,4,4,2,7,3,0,0,0,1,1.072611
0,"BG",0,1942,12,1,1,0,0,40,3,4,10,4,6,4,2,5,3,0,0,6,6,1.072611
0,"BG",1,1943,12,1,0,0,0,40,3,2,6,6,6,5,3,7,3,0,0,0,1,.53630549
0,"BG",1,1945,8,1,1,0,0,45,3,2,12,4,6,4,2,7,3,1,1,5,2,1.072611
0,"BG",1,1953,14,1,1,0,0,40,1,4,14,2,2,4,2,6,2,1,0,,3,.67815832
0,"BG",1,1960,11,1,1,0,0,40,3,5,20,3,3,2,1,4,1,1,1,2,5,.67815832
0,"BG",1,1959,14,1,1,1,0,40,3,6,18,4,3,5,2,7,2,1.5,0,8,5,1.0172375
0,"BG",0,1949,14,1,1,1,0,40,3,2,2,4,4,4,7,7,4,0,0,0,0,1.7507222
0,"BG",0,1967,11,1,1,1,0,56,2,4,13,4,6,6,1,2,3,0,0,0,0,1.1671482
0,"BG",0,1926,7,1,0,0,0,40,1,1,3,6,4,4,0,2,1,0,0,0,0,.58357408
0,"BG",1,1945,11,1,0,0,0,56,3,2,13,6,2,6,1,7,4,0,0,0,0,.58357408
0,"BG",0,1939,8,4,1,0,0,40,3,7,17,3,4,4,6,7,3,7.5,1.5,9,4,1.0298098
0,"BG",0,1965,12,4,1,1,0,40,3,7,19,5,5,6,6,7,3,1,.5,7,3,1.5447146
0,"BG",0,1960,8,4,1,1,0,40,3,6,15,5,5,5,7,7,3,1.5,.5,6,3,1.5447146
0,"BG",0,1948,8,4,1,0,0,40,2,6,16,5,4,5,5,7,2,0,0,4,6,1.0298098
0,"BG",1,1956,16,4,1,0,0,40,3,6,12,3,2,5,7,7,2,0,0,4,2,1.0298098
0,"BG",1,1944,8,4,0,0,1,40,3,7,9,3,4,6,5,7,3,2,0,5,2,1.0298098
0,"BG",1,1935,13,4,0,0,0,40,3,5,18,4,5,6,4,7,4,1,.5,2,4,.51490488
0,"BG",1,1960,11,4,1,0,0,40,3,5,20,3,3,4,3,7,2,1,1,8,7,1.0298098
0,"BG",1,1948,17,4,1,0,0,40,3,6,20,3,5,5,2,7,3,3,1,5,2,1.4383517
0,"BG",0,1966,11,4,0,0,0,20,3,3,21,4,5,6,7,7,4,0,1,0,5,.71917586
0,"BG",0,1959,12,4,0,0,0,50,2,6,18,4,4,3,3,4,2,1,1,5,5,.71917586
0,"BG",0,1937,12,4,1,0,0,40,3,6,17,4,6,6,7,7,4,4,3.5,7,5,1.4383517
0,"BG",1,1947,11,4,1,0,0,40,3,7,14,5,1,5,6,7,4,0,6,9,5,1.4383517
0,"BG",0,1940,11,4,0,0,0,40,3,7,13,4,5,4,6,7,4,5,6.5,7,3,.71917586
0,"BG",0,1940,12,4,1,0,0,40,3,6,16,4,5,6,7,7,4,1,1,10,6,1.4383517
0,"BG",0,1948,11,4,0,0,0,40,3,6,19,4,4,5,4,7,3,1,4.5,1,6,.71917586
0,"BG",1,1978,11,3,1,1,0,40,3,5,15,6,5,5,2,5,3,6,3,7,4,1.4464434
0,"BG",0,1969,11,3,1,1,0,40,3,6,12,5,6,6,2,5,1,0,0,0,7,1.9285912
0,"BG",1,1980,11,3,0,0,0,60,3,7,21,5,5,5,2,6,4,2.5,1,7,3,.48214781
0,"BG",1,1946,11,3,0,0,0,40,1,7,12,6,3,6,3,7,4,6,4.5,8,3,.48214781
0,"BG",0,1945,8,3,0,0,0,40,2,6,29,5,6,5,2,7,1,5,0,5,5,.96429562
0,"BG",1,1942,7,3,1,0,1,46,3,2,14,4,4,5,2,7,2,,4,,5,1.1021916
1,"BG",0,1945,12,3,1,1,0,48,2,4,10,6,6,6,3,7,3,5.5,5,,7,2.2043833
0,"BG",1,1955,7,3,1,1,1,30,6,5,8,6,5,6,2,7,1,,5,,5,1.1021916
0,"BG",1,1950,12,3,0,0,1,42,3,5,12,4,6,4,3,7,3,1,1,,5,.55109582
0,"BG",1,1941,16,3,0,1,0,40,3,5,24,5,6,6,5,7,3,8,6,4,4,.97086025
0,"BG",1,1945,15,3,0,0,0,40,3,6,16,5,5,5,4,7,3,3,.5,5,6,.48543013
0,"BG",0,1987,17,3,0,0,0,40,2,6,25,5,6,5,2,5,3,6,5.5,6,6,1.4562903
0,"BG",0,1944,11,3,1,0,0,40,2,7,11,5,5,5,4,7,3,5,6.5,8,6,.97086025
0,"BG",1,1968,17,3,1,1,0,40,3,6,18,6,6,5,3,7,3,2.5,2,5,3,1.4562903
0,"BG",0,1940,14,3,1,0,0,40,2,5,18,6,5,5,5,7,3,0,0,0,0,.97086025
0,"BG",1,1948,13,3,1,0,0,40,3,6,19,5,6,4,4,7,4,7.5,8.5,9,7,.97086025
0,"BG",1,1937,12,3,0,0,0,40,3,5,22,5,4,5,3,6,2,5,5,5,4,.63116971
0,"BG",1,1941,7,3,0,0,0,,3,5,20,5,4,5,7,7,2,3.5,5,7,3,.63116971
0,"BG",0,1943,12,3,,0,0,,3,6,18,5,5,5,3,7,3,4,4,7,3,.63116971
0,"BG",1,1932,7,3,0,0,0,,2,5,21,4,4,5,2,4,2,4.5,5,5,4,.63116971
0,"BG",1,1954,12,3,1,1,0,40,2,6,21,4,4,5,2,6,3,5,5,5,7,2.5246789
0,"BG",0,1951,12,3,1,0,0,,3,2,22,4,4,4,2,6,2,4,4,4,5,1.2623394
0,"BG",1,1956,8,4,0,1,0,40,2,6,14,4,5,5,2,7,3,8.5,2.5,7,4,1.0950427
0,"BG",1,1940,9,4,0,0,0,60,5,2,10,4,4,4,2,7,3,1.5,.5,3,1,.54752136
0,"BG",0,1934,7,4,0,0,0,60,2,6,13,5,4,5,3,7,2,7.5,6,7,2,1.0950427
0,"BG",1,1937,7,4,0,0,0,48,1,5,9,5,2,4,1,7,1,2,0,1,1,.54752136
0,"BG",0,1947,13,4,1,0,0,36,1,7,10,5,5,5,3,7,3,.5,1,1,4,1.0950427
0,"BG",0,1988,12,4,0,1,0,45,3,7,12,5,5,5,2,6,1,1,1,5,7,2.1900854
0,"BG",1,1937,11,1,0,0,0,40,3,5,19,5,6,6,4,4,1,4,3.5,8,4,.59320612
0,"BG",1,1938,8,1,0,0,0,40,6,6,18,6,3,4,2,7,2,7,2,,3,.59320612
0,"BG",1,1963,8,1,1,1,0,40,3,7,15,6,4,6,1,7,1,2.5,1,5,3,1.7796183
0,"BG",1,1949,12,1,0,0,0,24,4,4,18,5,6,6,4,7,4,2.5,5,,3,.72291278
0,"BG",1,1983,12,1,1,1,0,60,3,4,14,5,5,6,3,7,1,0,1.5,,5,1.4458256
0,"BG",1,1992,12,1,0,0,0,40,2,6,7,4,5,5,2,7,2,,0,,7,1.4458256
0,"BG",1,1968,15,1,0,1,0,42,3,4,16,5,6,6,1,1,2,2,2,2,2,.5607635
0,"BG",1,1955,12,1,1,0,0,40,3,6,11,6,6,5,3,6,3,2.5,.5,,0,.5607635
0,"BG",1,1973,16,1,1,1,0,40,3,5,18,5,4,4,7,7,3,4,1.5,5,3,1.6822905
0,"BG",0,1963,12,1,1,0,0,42,1,6,5,5,5,5,1,2,1,0,0,0,0,.5607635
0,"BG",1,1973,12,1,1,1,0,40,4,4,12,5,5,4,7,7,1,0,0,0,4,1.6822905
0,"BG",1,1976,17,1,1,1,0,40,3,3,13,5,5,5,4,4,2,2.5,2.5,,3,1.121527
0,"BG",1,1978,5,1,0,1,0,40,1,7,6,6,3,5,0,3,1,9,,8,10,1.223062
0,"BG",1,1960,12,1,0,0,0,60,2,6,12,6,6,6,7,7,1,0,5,,3,.40768733
0,"BG",1,1970,11,1,1,1,0,42,4,6,18,6,6,5,7,7,3,.5,0,0,2,1.223062
0,"BG",1,1935,8,1,0,0,0,40,1,4,13,5,4,5,1,7,1,4,0,5,2,1.223062
0,"BG",1,1959,11,1,1,0,0,40,3,5,9,6,4,6,3,7,3,5,.5,0,6,1.6307493
0,"BG",1,1938,8,1,0,0,0,46,5,7,14,6,4,6,1,7,2,4,2.5,,9,.40768733
0,"BG",1,1964,14,1,1,1,0,46,3,5,12,5,6,6,5,7,2,5,1.5,8,0,1.3673538
0,"BG",1,1976,12,1,1,1,0,70,4,6,14,5,6,6,7,7,2,2.5,0,5,0,1.8231385
0,"BG",0,1952,11,1,1,0,0,45,4,4,33,6,5,6,6,7,3,0,0,5,5,.91156923
0,"BG",1,1986,18,1,0,0,0,60,4,7,9,6,6,6,0,0,3,3.5,1,,2,.45578462
0,"BG",0,1968,11,1,1,1,0,40,3,4,22,4,5,6,2,6,2,5,4,5,4,1.3673538
0,"BG",1,1965,11,1,1,1,0,40,3,3,17,5,1,6,2,6,2,2.5,.5,0,0,1.4097074
0,"BG",0,1937,17,1,1,0,0,15,2,6,10,6,3,5,0,2,1,1.5,0,0,0,.93980498
0,"BG",1,1980,17,1,1,1,0,40,2,5,17,4,5,5,1,7,2,5.5,4.5,9,5,.93980498
0,"BG",0,1958,10,1,1,1,0,54,6,6,19,6,6,4,2,3,4,4,0,6,0,.93980498
0,"BG",1,1948,17,1,1,0,1,60,4,2,22,5,4,6,4,4,4,5,4.5,4,1,.94023083
0,"BG",0,1947,5,3,0,0,0,40,1,5,15,5,4,5,3,7,3,2,1.5,2,1,.50498247
0,"BG",1,1939,7,3,0,0,0,40,2,5,18,5,4,5,3,7,3,1.5,1.5,1,3,.50498247
0,"BG",0,1966,11,3,1,0,0,40,1,6,11,5,5,5,3,7,2,1,1,1,2,1.0099649
0,"BG",1,1959,11,3,1,0,0,30,2,6,21,6,6,6,4,7,3,2.5,0,5,7,1.0099649
0,"BG",0,1932,11,3,0,0,0,40,1,6,18,5,4,5,5,7,3,2,2,2,0,1.0099649
0,"BG",1,1949,8,3,1,0,0,0,1,6,17,6,4,5,3,7,3,1,1,1,0,1.0099649
0,"BG",0,1969,11,3,0,1,0,40,1,6,21,5,5,6,4,7,3,1,1,3,2,1.0099649
0,"BG",1,1931,5,3,0,1,0,40,1,6,21,5,5,6,2,7,3,2,.5,4,2,2.0199299
0,"BG",0,1942,15,4,1,0,0,40,1,7,9,5,5,5,4,4,4,0,0,10,0,1.5256574
1,"BG",1,1963,11,4,0,0,0,40,1,5,8,4,5,5,7,7,2,0,2.5,9,0,1.017105
1,"BG",1,1934,11,4,1,0,0,40,3,7,19,6,6,6,7,7,4,3,0,9,5,1.017105
0,"BG",1,1952,11,4,1,0,0,40,3,7,18,4,6,6,7,7,2,6.5,6,8,5,1.017105
0,"BG",0,1939,11,4,1,0,0,40,3,7,14,5,6,6,6,6,4,1,4.5,,0,1.017105
1,"BG",0,1956,12,3,1,1,0,40,2,7,14,3,6,6,5,5,2,4.5,2,9,5,1.1528461
1,"BG",1,1959,12,3,1,1,0,40,3,5,11,4,5,6,7,7,1,2.5,0,9,0,1.1528461
0,"BG",0,1965,12,3,1,1,0,40,1,6,12,3,6,5,7,7,3,4,3.5,5,3,1.5371282
1,"BG",1,1961,12,3,0,1,0,40,3,5,13,5,5,6,4,5,3,2,1,5,6,1.1528461
0,"BG",0,1981,12,3,0,0,0,40,1,4,11,5,6,5,4,4,1,4,2.5,5,2,.38428204
0,"BG",1,1973,17,3,1,1,0,60,3,5,17,6,6,5,5,5,4,5.5,6,5,4,1.5371282
0,"BG",1,1942,8,3,0,1,0,40,3,5,8,6,4,6,2,7,2,,1.5,,2,1.165501
0,"BG",1,1931,8,3,0,0,0,40,3,7,11,5,5,5,3,7,2,0,0,0,2,.38850033
0,"BG",1,1964,12,3,1,1,1,40,3,5,9,5,4,5,3,7,2,1,.5,4,0,1.165501
0,"BG",0,1950,4,3,1,0,0,40,2,1,4,5,3,4,2,7,1,0,0,0,0,.77700065
