volact,cntry,female,yrbrn,eduyrs,domicil,married,children,houseperson,wkhtot,church,sclmeet,social_trust,tolerance,self_realisation,solidarity,tvpol,tvtot,political_interest,trust_exe,trust_leg,trstep,stfdem,dweight
0,"ES",1,1921,1,4,0,1,0,60,2,1,24,6,4,6,2,7,3,7.5,7.5,7,7,1.6003
0,"ES",1,1955,9,3,1,0,0,25,2,7,6,6,4,6,2,4,2,8,7,8,6,.8001
0,"ES",0,1984,11,,0,0,0,60,2,7,19,4,5,4,4,7,1,6.5,3,1,5,.8001
0,"ES",0,1949,6,3,0,0,0,40,2,7,10,6,6,6,3,7,2,3,3,3,3,.4001
0,"ES",1,1954,5,4,1,1,0,60,1,1,13,3,4,4,6,7,1,7,4.5,6,6,1.2002
0,"ES",0,1950,9,2,1,1,0,50,3,5,19,5,5,6,6,7,3,5.5,6,7,7,1.5545
0,"ES",1,1953,4,4,0,1,0,42,2,1,7,5,6,6,3,5,1,4,3,0,5,.7772
0,"ES",0,1965,10,3,1,1,0,80,2,3,8,5,6,6,0,1,3,2.5,1,4,0,.7772
0,"ES",0,1970,13,3,1,0,0,45,2,2,13,6,5,5,2,7,2,3,2,,3,.7772
0,"ES",1,1966,12,4,1,1,0,40,2,3,16,6,6,6,3,5,2,7,5,6,8,.7772
0,"ES",1,1948,9,3,1,0,1,25,2,2,11,6,6,5,2,5,3,3,6.5,9,7,.7772
0,"ES",1,1973,12,3,1,0,0,40,2,5,17,4,4,4,2,3,3,5,4.5,5,4,.7772
1,"ES",1,1962,,4,1,1,0,20,2,5,11,6,6,6,2,7,2,4,3,3,4,.8436
1,"ES",1,1937,2,4,0,1,0,60,2,5,10,6,6,5,3,6,1,5.5,2.5,,8,.8436
0,"ES",0,1947,4,1,1,0,0,40,3,5,9,5,5,6,1,1,2,7,6.5,3,8,.8436
0,"ES",1,1932,9,4,1,0,0,0,2,1,11,4,2,6,1,7,1,6,6,6,3,.8436
0,"ES",0,1943,6,4,0,0,0,40,1,7,33,5,6,6,1,1,1,4.5,1.5,3,6,.8436
0,"ES",0,1985,10,1,0,0,0,0,2,7,22,3,4,5,1,7,2,7,6.5,7,7,1.6871
1,"ES",0,1971,10,4,0,0,0,45,2,4,16,5,6,6,4,7,3,4,4,5,4,.4218
0,"ES",0,1967,14,4,1,1,0,40,1,7,12,5,5,5,5,5,1,5,0,0,0,.7766
0,"ES",0,1966,,4,1,1,0,40,1,6,18,4,3,6,7,7,2,4.5,2.5,3,3,.7766
0,"ES",1,1975,9,4,1,1,0,40,1,6,19,5,5,5,1,3,2,4,2.5,3,4,.7766
0,"ES",0,1966,19,4,1,1,0,40,1,6,13,5,5,5,3,5,1,7,5,5,5,.7766
0,"ES",1,1952,5,4,1,0,0,0,1,6,16,6,6,6,2,6,2,3.5,5,7,7,1.1649
1,"ES",1,1967,30,4,1,1,0,40,1,7,16,5,5,5,0,1,2,5,0,5,5,1.1649
0,"ES",1,1959,9,4,1,0,0,0,2,6,20,4,5,5,6,7,2,4.5,3,4,3,.7766
0,"ES",0,1958,18,4,1,0,0,40,4,5,18,4,6,3,1,3,2,4.5,3.5,8,5,.9896
0,"ES",1,1938,14,4,0,1,0,30,1,6,25,,,,1,4,2,4,3,4,3,1.3195
1,"ES",0,1968,18,3,1,0,0,35,1,3,9,6,5,6,1,4,4,1,1,0,3,.6597
0,"ES",1,1944,15,4,0,1,0,40,3,4,15,4,4,4,2,2,3,7,5,8,4,.6597
0,"ES",0,1963,20,4,1,0,0,60,5,5,18,5,5,5,2,2,2,6,6.5,5,7,1.3195
0,"ES",1,1927,1,1,0,0,0,50,5,6,16,5,5,6,0,6,1,5,2,,,.4114
1,"ES",0,1970,11,3,0,0,0,30,2,6,17,5,3,6,2,3,2,4.5,4,5,4,1.2341
1,"ES",0,1983,14,1,0,0,0,35,2,6,24,4,4,5,2,6,2,8,6,9,6,1.2341
0,"ES",0,1916,3,3,0,0,0,50,1,7,11,4,4,5,1,3,1,5,5,,5,.3862
0,"ES",0,1951,20,3,1,1,0,50,2,5,16,5,5,6,4,5,3,5.5,6,7,3,1.1586
1,"ES",0,1974,16,3,0,0,0,60,1,6,14,5,5,6,4,6,2,7,5.5,7,8,1.931
0,"ES",1,1955,11,3,1,1,0,20,2,6,23,6,5,6,1,7,2,7.5,3,6,6,1.5448
0,"ES",1,1936,7,2,0,0,0,,4,7,19,4,5,6,2,5,2,4,4.5,7,7,.7724
0,"ES",1,1982,14,2,0,0,0,,1,6,18,5,6,5,2,7,3,4.5,5.5,6,3,1.1586
0,"ES",1,1929,4,3,1,0,0,55,4,1,13,5,5,4,3,3,1,5,2,,6,.7724
0,"ES",0,1953,20,4,1,0,0,40,1,7,3,3,5,5,2,3,1,1.5,0,0,3,.8082
0,"ES",0,1973,9,4,0,0,0,40,1,7,15,5,5,5,2,5,2,7,1,3,7,.4041
0,"ES",0,1922,,4,0,0,1,40,1,7,22,5,5,5,6,7,1,6,5,5,3,.8082
0,"ES",0,1933,9,4,0,0,0,40,1,7,16,5,5,5,2,2,1,0,0,0,5,.4041
1,"ES",0,1937,9,4,1,0,0,60,1,5,15,4,6,4,1,2,1,8,6,9,8,.7119
0,"ES",0,1953,15,4,1,1,0,,3,6,21,3,4,4,3,3,2,5.5,5.5,2,5,1.0678
0,"ES",1,1948,9,4,1,1,0,30,1,,6,6,6,6,0,2,1,1,1,1,4,1.4238
1,"ES",0,1966,13,4,1,1,0,40,2,1,13,4,2,5,1,4,3,,,,,1.0678
0,"ES",0,1971,18,4,1,0,0,40,1,6,16,6,6,6,2,7,3,6.5,6,6,8,.7119
1,"ES",0,1961,10,4,0,0,0,50,2,6,20,5,5,5,3,7,1,6.5,6,5,2,.7551
0,"ES",1,1921,0,4,1,0,0,70,5,3,20,5,5,6,2,7,,7,7,7,,.7551
1,"ES",1,1936,7,1,1,0,0,48,2,3,14,6,6,6,3,7,3,7.5,9,10,10,.7551
0,"ES",0,1964,10,2,1,1,0,50,2,5,19,6,4,6,3,7,2,6,5.5,6,4,.7551
0,"ES",0,1980,15,3,0,0,0,16,1,6,20,4,5,4,1,2,2,4,2.5,4,5,1.1327
0,"ES",0,1983,12,3,0,0,0,,1,6,13,4,6,5,0,6,1,3,1.5,1,5,1.5102
0,"ES",1,1968,,4,1,1,0,40,1,6,19,5,6,5,1,4,1,5,4,3,4,1.538
0,"ES",1,1949,9,4,1,0,0,40,1,7,20,5,5,5,0,2,1,5,5,5,3,.769
1,"ES",0,1925,4,4,1,0,0,60,5,4,19,5,5,5,2,6,1,,,,7,.769
1,"ES",1,1938,4,4,0,1,0,0,3,6,19,5,5,5,2,2,2,6.5,4.5,4,5,1.1535
0,"ES",0,1959,8,4,0,0,0,50,3,6,20,4,5,4,0,2,2,4,1.5,5,5,.3845
1,"ES",0,1962,13,4,1,1,0,50,4,7,10,5,5,5,1,6,3,7,5,7,5,.769
1,"ES",1,1974,12,2,1,1,0,,1,4,16,5,6,4,0,3,3,7.5,5.5,7,4,.7742
1,"ES",1,1932,8,4,1,1,1,3,1,5,16,3,4,5,0,6,1,6.5,5.5,6,6,1.1613
0,"ES",1,1949,13,4,1,1,0,7,3,5,11,5,5,6,2,3,1,4.5,2.5,3,5,1.5484
0,"ES",0,1967,18,4,1,0,0,42,2,6,14,6,6,6,3,5,2,6.5,6.5,7,10,.7742
0,"ES",1,1936,5,4,1,0,1,65,3,6,21,5,5,5,2,7,1,3.5,3.5,3,6,.7742
1,"ES",0,1949,16,4,1,1,0,40,3,6,16,6,6,6,0,3,3,5,6,5,6,1.5484
0,"ES",1,1933,7,3,1,0,0,20,2,1,18,5,4,5,1,7,1,6.5,5,,6,.8393
0,"ES",1,1946,10,1,1,0,0,40,4,3,14,5,5,5,3,7,1,7.5,1,1,3,.8393
1,"ES",0,1983,8,1,0,0,0,30,1,5,14,6,6,5,0,6,1,0,0,0,5,2.0982
0,"ES",1,1943,9,1,0,1,0,48,2,5,12,5,6,5,3,7,1,3,1,1,5,.8393
0,"ES",1,1975,12,3,1,0,0,40,1,6,16,5,4,5,2,3,2,4,3,6,6,.8393
0,"ES",0,1959,8,2,1,1,0,40,3,4,18,6,5,5,2,1,2,4,4.5,5,2,.8393
0,"ES",0,1952,9,4,1,1,0,39,1,7,15,5,5,5,5,7,2,6.5,5.5,6,5,1.5121
0,"ES",1,1953,9,4,1,1,0,40,1,7,17,4,5,5,1,6,1,5,4.5,4,5,1.5121
1,"ES",0,1940,16,4,1,0,0,60,3,6,25,5,5,4,7,7,3,4.5,4.5,5,5,.9874
0,"ES",1,1960,8,4,0,1,0,8,1,4,8,5,5,5,1,6,1,2.5,.5,1,2,1.4811
1,"ES",1,1968,15,4,1,1,1,46,3,6,21,6,5,6,3,5,2,3,2.5,4,4,.9874
0,"ES",0,1950,9,4,1,1,0,40,1,6,19,4,5,5,1,2,2,5,5,5,4,1.1753
0,"ES",0,1975,11,4,0,0,0,40,1,5,,5,5,5,1,4,2,,,,5,1.1753
1,"ES",1,1935,9,4,0,0,1,40,6,7,23,5,5,5,4,5,3,7,5,7,5,.3918
1,"ES",1,1965,11,4,1,1,0,40,1,6,16,5,5,6,3,4,2,5,3,5,5,.7835
0,"ES",1,1949,9,4,1,1,0,0,1,6,16,5,5,5,4,6,1,5.5,4.5,5,3,1.567
0,"ES",0,1979,11,4,0,0,0,50,1,7,18,4,5,4,2,3,1,5.5,2.5,5,3,.3918
1,"ES",1,1983,14,4,0,0,0,28,1,7,17,5,6,6,4,4,3,5.5,6.5,5,4,1.1753
0,"ES",0,1913,4,4,0,0,0,,1,7,18,5,5,5,3,3,2,5,5,5,5,.4278
0,"ES",1,1929,5,4,1,1,0,40,4,7,22,5,5,5,3,4,2,5,0,0,5,1.2835
0,"ES",0,1963,9,4,1,1,0,40,1,7,10,5,5,5,1,6,2,0,0,0,0,.8556
1,"ES",0,1975,12,4,0,0,0,40,1,7,9,5,5,5,1,3,3,4,0,0,5,1.7113
0,"ES",1,1954,10,4,1,1,0,40,1,6,17,5,5,5,0,3,2,4,2,4,5,2.1391
0,"ES",0,1973,8,2,1,1,0,80,1,4,15,6,6,6,2,7,1,4,2.5,2,5,.8185
0,"ES",0,1938,7,4,1,0,0,40,3,4,13,6,4,5,3,4,2,3,2,3,6,.8185
0,"ES",0,1945,6,4,1,1,0,42,3,4,27,5,5,5,2,2,2,7,6,6,7,2.0462
0,"ES",0,1974,10,4,0,0,0,45,1,6,26,5,6,6,1,4,3,4,4,4,6,.4092
0,"ES",0,1961,15,4,1,1,0,60,1,7,17,6,6,6,3,7,3,4,5,4,6,.8185
0,"ES",0,1967,12,4,1,0,0,49,1,5,24,5,4,5,3,4,1,5.5,4.5,5,7,.8185
0,"ES",1,1970,8,4,1,1,0,48,2,5,23,5,6,6,0,5,1,5.5,5.5,6,7,.8185
0,"ES",0,1937,4,4,1,1,0,40,2,7,13,5,5,4,1,2,1,0,0,0,3,1.637
1,"ES",1,1953,20,3,1,1,0,40,2,4,24,6,6,5,3,6,3,5,6,5,6,1.4386
0,"ES",1,1932,20,3,0,0,0,40,7,7,16,5,5,5,2,7,3,5,5.5,5,7,.3596
0,"ES",1,1967,25,3,1,1,0,40,5,6,21,5,5,4,2,5,2,7.5,6.5,7,6,.7193
0,"ES",0,1936,6,3,1,0,0,,5,3,14,6,6,6,2,4,1,7,8,,9,.7193
0,"ES",0,1928,9,3,1,0,0,12,5,6,17,6,5,6,3,7,3,6,5,6,9,.7147
1,"ES",1,1955,8,3,1,1,0,15,6,4,15,5,6,5,2,6,1,6,4,6,,1.4294
0,"ES",1,1957,,3,0,1,0,40,2,3,17,6,5,6,2,4,3,5.5,1,2,0,.7147
1,"ES",1,1930,10,3,0,0,0,14,6,5,10,4,3,6,1,7,1,7,7,7,,.3574
1,"ES",1,1954,8,3,1,1,1,15,6,5,22,5,5,5,2,7,2,8,6.5,7,5,1.0721
0,"ES",0,1983,11,3,0,0,0,0,4,4,20,5,5,6,0,5,1,7,,,7,1.0721
0,"ES",1,1927,8,3,0,0,0,36,5,6,18,6,4,5,1,6,1,6,.5,1,,.3574
0,"ES",0,1936,9,3,1,0,0,8,5,5,18,6,5,5,2,4,2,4.5,5,,,.7147
0,"ES",0,1961,18,3,1,1,0,40,3,6,17,5,4,5,1,7,2,6,3,4,8,.638
0,"ES",1,1957,9,3,1,1,0,16,3,5,24,4,5,5,2,7,2,1.5,0,0,4,.957
0,"ES",0,1920,15,3,1,1,0,40,5,7,20,5,5,5,1,3,3,5,2,,5,.957
0,"ES",1,1965,20,3,1,1,0,40,5,5,16,4,5,5,3,4,1,5,5,5,4,.638
1,"ES",0,1984,13,3,0,0,0,0,5,5,23,4,5,4,1,3,3,4.5,4,6,8,.957
0,"ES",1,1970,16,,1,0,0,30,3,5,20,4,4,5,2,4,2,9,6,7,8,.638
0,"ES",1,1960,14,3,1,1,0,40,2,4,8,4,5,5,2,4,1,6,5,,5,.957
0,"ES",0,,14,3,0,1,0,40,1,7,14,5,5,4,0,7,1,9.5,9,9,,1.276
0,"ES",1,1922,7,3,0,0,0,21,5,7,13,5,5,5,3,7,1,6,4,,,.3512
0,"ES",1,1967,15,3,1,1,1,25,1,6,23,6,5,5,1,2,1,5,0,0,3,.7025
0,"ES",1,1953,10,3,1,0,0,40,5,4,18,3,5,5,2,5,1,4.5,.5,2,6,.7025
0,"ES",0,1967,8,3,1,1,0,8,3,5,19,4,3,4,3,7,2,6.5,5,6,7,1.0537
0,"ES",1,1952,15,3,0,0,0,40,5,7,28,4,6,5,2,5,2,4,3.5,5,7,.3512
0,"ES",0,1976,18,3,0,0,0,60,2,5,26,5,5,5,1,5,1,5.5,3.5,4,4,.3512
0,"ES",1,1964,17,3,0,0,0,40,1,6,20,4,5,4,1,5,1,5.5,4,5,4,.7025
0,"ES",0,1935,,3,0,0,0,40,7,7,27,6,5,6,1,7,1,7.5,7,7,5,.3512
0,"ES",1,1968,,3,0,0,0,20,5,4,20,5,5,5,3,6,2,4.5,4,6,7,.7025
0,"ES",0,1934,14,3,0,1,0,40,2,2,12,5,5,4,2,4,2,3,2.5,4,7,.7025
0,"ES",0,1948,14,4,1,0,0,60,3,5,24,4,4,4,1,1,2,8.5,7,6,10,.9201
0,"ES",0,1936,,4,0,0,0,40,5,7,24,4,5,6,0,2,2,7.5,5.5,8,10,.4601
0,"ES",1,1939,8,4,1,1,0,0,5,5,19,4,5,5,3,6,1,,0,5,,2.3003
0,"ES",0,1932,8,4,0,0,1,10,5,2,14,5,5,6,3,4,3,9,8,8,6,1.3802
0,"ES",0,1932,14,4,1,1,0,,2,5,21,5,5,4,2,7,1,5,5,5,7,1.6822
0,"ES",0,1938,,4,1,1,0,40,1,7,33,6,4,6,2,2,1,10,,,10,1.2928
0,"ES",1,1930,8,4,0,0,0,0,4,7,11,6,6,6,2,6,1,10,,,10,.4309
0,"ES",0,1940,1,4,0,0,0,60,1,7,25,6,6,3,2,7,1,10,10,5,10,.4309
0,"ES",0,1936,1,4,1,0,0,40,2,7,13,5,5,4,2,4,1,4,2.5,,10,.8619
1,"ES",0,1959,8,4,0,0,0,36,2,7,20,4,2,5,4,6,3,5.5,6,7,6,1.7238
1,"ES",0,1963,8,4,0,0,0,45,1,6,17,6,6,6,0,7,2,3,2,4,8,.8619
1,"ES",0,1942,13,3,1,0,0,38,5,7,22,5,5,5,1,4,3,9.5,8.5,,10,1.3183
1,"ES",0,1962,18,3,1,1,0,,3,6,20,5,5,4,1,3,4,4,7,6,7,.6592
0,"ES",1,1951,24,3,0,1,0,35,1,4,24,6,6,6,1,4,2,4.5,3,3,,.6592
1,"ES",1,1964,16,3,1,1,0,38,1,5,21,6,5,5,2,2,2,5,7,8,8,.6592
1,"ES",0,1959,20,3,1,1,0,60,1,7,22,5,5,4,2,2,4,7,6.5,6,7,.6592
0,"ES",1,1942,18,3,1,1,0,40,1,5,27,5,5,5,4,6,3,5,6.5,5,5,.9887
0,"ES",0,1923,2,3,0,0,0,40,1,2,21,6,5,5,0,6,1,7.5,7,6,1,.4161
0,"ES",0,1927,8,1,1,1,0,40,2,6,11,5,5,6,2,7,1,7.5,7.5,7,8,1.6644
0,"ES",1,1978,13,1,0,0,0,48,3,5,19,3,,,0,4,1,7,5,4,8,1.6644
0,"ES",1,1986,14,4,0,0,0,0,1,6,23,4,5,3,1,7,2,2,3.5,4,6,2.0806
0,"ES",1,1987,11,3,0,0,0,0,2,6,21,6,5,5,1,3,1,8.5,8.5,9,7,1.2483
1,"ES",0,1953,0,5,1,1,0,55,4,5,17,3,3,6,1,5,2,7,6,0,9,1.1641
1,"ES",1,1985,11,4,0,0,0,0,2,7,5,5,6,6,1,7,2,6.5,4,10,8,2.7163
1,"ES",0,1936,0,5,0,0,0,60,2,6,20,5,4,5,0,2,2,8.5,7.5,,10,.388
1,"ES",0,1970,7,5,0,0,0,47,1,4,6,2,2,5,1,2,2,0,1.5,3,3,1.1641
1,"ES",0,1960,16,5,,0,0,,1,6,22,5,5,5,2,6,2,3.5,2,0,8,.7761
0,"ES",0,1983,12,3,0,0,0,0,2,6,26,4,5,4,2,4,1,7.5,8,7,6,.415
0,"ES",1,1925,0,1,0,0,0,0,4,4,25,5,5,5,1,7,1,8.5,8,8,7,.415
0,"ES",0,1941,18,3,0,0,0,35,3,5,23,5,6,6,1,3,2,7,6,6,5,.415
0,"ES",1,1932,,1,0,0,0,40,2,6,26,6,5,6,2,2,1,5.5,6.5,7,,.415
0,"ES",0,1958,18,3,1,1,0,35,3,5,25,5,4,5,0,4,3,8.5,7.5,6,9,.8299
0,"ES",1,1929,18,1,0,0,0,0,5,6,10,6,5,5,4,7,1,5,5,5,7,.415
0,"ES",0,1952,6,1,0,0,0,35,1,6,12,6,5,4,1,3,1,6.5,7.5,7,0,.415
1,"ES",1,1928,2,1,0,0,0,20,5,5,18,5,5,5,4,7,1,4,4,5,7,.4113
0,"ES",1,1949,7,3,1,1,0,50,3,5,23,5,5,5,2,7,1,2.5,0,0,6,1.6502
0,"ES",1,1948,0,1,1,1,0,40,4,4,24,3,5,5,4,4,1,4,2.5,1,5,2.0627
0,"ES",1,1951,8,1,1,1,0,40,5,4,20,5,5,4,2,2,1,3.5,3,2,4,.8251
1,"ES",0,1978,8,,1,1,0,,2,,17,5,,5,1,5,1,7,4.5,5,6,.8251
0,"ES",1,1967,,3,,1,0,0,3,6,23,6,6,6,1,2,1,1,3,5,10,.8361
0,"ES",1,1974,10,3,1,1,0,0,3,7,17,5,4,6,1,7,1,5,5,6,10,.8192
1,"ES",1,1942,6,1,0,0,0,60,5,6,26,6,4,5,2,5,2,5,5,4,8,.4096
1,"ES",1,1962,18,4,0,1,0,42,1,7,22,6,6,6,2,4,2,5,4.5,3,8,1.6383
0,"ES",1,1966,12,1,1,1,0,58,3,6,22,5,5,5,2,6,2,5,3.5,5,10,1.2287
0,"ES",0,1940,0,1,1,1,0,56,3,6,7,3,6,5,2,4,1,5,6,3,6,1.2287
0,"ES",0,1977,9,4,0,0,0,0,1,7,14,5,6,5,0,1,2,1.5,3,1,7,1.9408
0,"ES",0,1974,12,3,,0,0,40,4,4,18,4,4,4,1,5,,,,,,1.5124
0,"ES",0,1972,20,,1,0,0,50,3,7,13,6,6,6,0,2,,,,,10,.7562
1,"ES",1,1983,14,4,0,0,0,0,2,6,6,4,5,6,0,3,1,3,2.5,6,10,2.4291
0,"ES",0,1972,14,4,1,1,0,40,1,7,3,5,5,6,2,2,1,5,2.5,5,5,.8097
1,"ES",1,1955,,4,1,1,0,0,3,7,3,5,6,6,3,7,2,7,4,,10,1.6194
0,"ES",0,1962,14,4,1,1,0,43,1,6,19,6,5,4,2,4,2,7,7.5,9,8,.8076
0,"ES",0,1931,4,3,1,0,0,70,1,4,22,5,5,3,2,6,3,8,7,9,2,.8076
0,"ES",0,1934,1,4,1,0,0,40,5,5,22,4,5,4,2,7,2,4.5,5,4,7,.8076
0,"ES",0,1943,6,3,1,1,0,40,3,5,26,6,5,4,4,7,1,8.5,7.5,8,8,1.2113
0,"ES",0,1956,10,4,1,1,0,,3,3,13,6,6,6,2,2,2,3.5,4,3,,.8076
0,"ES",0,1915,0,3,1,0,0,,1,2,6,2,2,2,0,5,1,,,,,1
0,"ES",0,1920,0,3,0,0,1,,2,5,18,3,3,3,0,7,2,8,8,8,5,.4225
1,"ES",0,1985,12,3,0,0,0,0,2,6,9,5,6,5,0,7,1,5,5,5,3,1.2676
0,"ES",0,1968,8,3,1,1,0,60,3,7,12,4,4,4,0,0,1,5,5,5,,.8451
0,"ES",0,1935,6,3,1,0,0,10,2,6,26,5,2,6,2,5,3,9,9,9,9,.8451
0,"ES",1,1965,20,3,0,1,0,30,2,7,27,6,6,6,2,7,2,7,2,,7,.4225
1,"ES",0,1985,12,4,0,0,0,40,1,7,8,6,6,4,2,2,3,3,2,3,2,.9857
1,"ES",0,1949,0,4,1,1,0,50,4,6,15,5,4,5,2,5,1,2.5,1.5,0,3,1.3143
0,"ES",0,1944,4,4,0,0,1,30,5,1,3,5,4,4,3,7,1,7.5,0,,6,.3286
0,"ES",1,1965,10,3,1,0,0,,1,5,22,6,2,4,1,2,2,3.5,4,5,5,.6571
0,"ES",1,1964,8,3,1,0,0,15,3,6,22,4,5,4,2,4,1,6.5,5,5,7,.8147
0,"ES",1,1946,7,3,1,1,0,55,3,7,21,5,4,6,1,2,2,6,6.5,8,9,1.2221
0,"ES",1,1985,9,4,0,0,0,0,2,7,24,6,5,6,2,7,1,4.5,,,3,2.0368
0,"ES",0,1974,13,3,0,0,0,41,1,5,17,5,2,4,5,7,3,7.5,6.5,5,10,1.6294
0,"ES",0,1936,0,1,1,1,0,45,4,7,13,3,2,6,1,7,2,3.5,2,6,5,1.2221
0,"ES",0,1921,20,3,1,1,0,60,5,6,19,6,4,6,4,7,3,5.5,5,4,7,1.1405
0,"ES",0,1977,10,1,0,0,0,40,5,7,6,5,6,5,2,5,1,0,2.5,4,5,1.1405
0,"ES",1,1982,15,3,0,0,0,0,1,4,13,5,3,5,1,4,1,2,2.5,3,4,1.1405
1,"ES",0,1960,8,1,1,1,0,50,4,4,23,5,5,5,2,4,2,7,6,6,6,1.1405
1,"ES",0,1931,6,1,1,0,0,60,5,7,21,6,3,4,3,6,3,5.5,9,10,8,.7604
1,"ES",0,1978,15,4,0,0,0,50,1,6,25,5,3,6,3,7,4,9,8,9,9,2.0506
0,"ES",0,1940,2,4,1,0,0,40,2,3,25,4,4,6,2,5,1,10,8.5,9,9,1.2304
1,"ES",0,1924,0,4,1,0,0,70,2,6,13,5,3,4,0,7,2,6.5,0,,10,.8203
1,"ES",1,1977,19,4,0,0,0,7,3,7,20,6,6,6,2,7,1,6.5,5.5,5,6,1.6405
0,"ES",0,1928,6,4,1,0,0,60,5,6,6,6,5,6,0,4,1,2.5,1.5,0,3,.8611
1,"ES",0,1934,8,4,1,0,0,60,5,7,26,6,6,6,1,5,1,7,8.5,5,8,.8611
0,"ES",0,1982,14,4,0,0,0,0,5,6,17,3,3,4,1,2,2,5,5,4,4,2.1527
1,"ES",0,1920,8,4,1,1,0,40,1,2,17,6,5,6,1,2,1,7,1,9,9,1.2916
0,"ES",0,1932,0,4,1,0,0,,5,7,22,5,4,5,3,5,1,3.5,5,1,5,.8349
0,"ES",1,1967,8,4,1,1,0,,1,4,14,6,6,6,0,0,1,5.5,3.5,4,2,.8349
0,"ES",1,1965,6,4,1,1,0,,4,3,9,6,6,6,1,4,1,5,4.5,3,6,.8349
0,"ES",0,1972,8,4,1,1,0,,4,5,18,6,6,6,0,2,1,5.5,4.5,5,8,.8349
1,"ES",0,1961,10,4,1,1,0,60,1,4,20,3,6,5,1,4,3,3.5,0,,8,.8349
1,"ES",0,1955,,4,,1,0,40,1,5,21,6,6,6,1,3,2,4,2.5,,7,.8349
0,"ES",1,1945,5,4,0,0,0,,6,5,24,6,5,6,1,5,1,5,6,7,8,.8349
0,"ES",1,1951,4,3,1,1,0,20,2,6,13,5,4,5,3,7,1,6.5,2.5,5,4,2.8243
0,"ES",1,1933,0,3,1,0,0,,3,2,22,4,4,1,2,5,1,6,5.5,5,5,.807
0,"ES",1,1937,0,3,1,0,0,40,6,5,27,5,5,5,2,3,1,5.5,5,4,5,.807
0,"ES",1,1988,6,3,0,0,0,0,1,7,20,6,6,6,1,3,2,4.5,4.5,5,5,1.6139
0,"ES",0,1946,13,3,1,0,0,40,3,4,17,6,5,5,3,5,3,6.5,6.5,9,5,.7785
0,"ES",0,1968,10,3,1,1,0,60,2,7,17,3,5,5,3,4,3,5.5,4,3,5,.7785
1,"ES",1,1985,15,3,0,0,0,0,1,7,19,5,6,3,1,2,1,3.5,2,2,5,1.1678
0,"ES",0,1980,17,3,,0,0,10,3,6,13,6,6,6,2,2,2,2.5,2.5,5,3,2.1319
0,"ES",1,1935,7,1,0,0,0,45,5,3,18,5,5,5,4,7,1,2,2.5,,4,.4264
0,"ES",1,1970,14,3,1,1,1,8,1,4,20,5,5,5,3,6,3,4,5.5,4,5,.8528
0,"ES",0,1983,12,3,0,0,0,0,2,7,19,6,5,6,1,2,3,8,6.5,5,6,1.2791
0,"ES",0,1968,8,1,0,0,0,8,4,6,18,5,5,3,4,6,2,4,3,,6,.8528
1,"ES",1,1950,15,1,1,1,0,30,7,7,22,5,5,5,3,3,2,6,6.5,7,8,1.7693
1,"ES",0,1976,21,3,0,0,0,30,1,7,13,6,5,5,2,3,4,2.5,2,4,5,1.0616
1,"ES",0,1940,20,3,1,1,0,40,4,5,21,6,6,5,1,2,3,2,3,3,4,1.0616
1,"ES",0,1985,12,3,0,0,0,0,3,7,18,5,5,5,2,4,2,3.5,4.5,6,7,1.0616
1,"ES",1,1971,16,1,1,1,0,38,3,6,17,6,4,6,2,2,2,5,5.5,8,5,.7077
1,"ES",1,1974,16,3,0,0,0,60,4,6,18,6,5,5,2,2,4,4.5,5.5,8,8,1.4155
1,"ES",0,1969,15,3,1,1,0,40,1,6,16,4,4,5,2,4,3,4,5.5,6,7,.7077
1,"ES",0,1965,18,3,1,0,0,55,1,6,11,5,3,4,2,3,3,5,7.5,7,8,.7077
1,"ES",0,1943,1,4,1,0,0,40,1,6,18,5,6,6,1,1,3,2.5,2.5,,6,.8743
0,"ES",1,1942,0,4,1,1,0,,5,5,18,6,4,5,0,1,1,5,6.5,5,8,1.3114
1,"ES",0,1986,10,4,0,0,0,35,1,7,19,4,6,5,1,5,1,5,4,8,7,1.7485
0,"ES",1,1961,8,4,1,1,1,0,5,7,19,2,1,1,3,5,1,5,4.5,7,9,1.3114
1,"ES",0,1960,10,4,0,0,0,35,1,7,18,6,6,6,1,2,1,4,4.5,2,8,2.1857
1,"ES",0,1945,5,4,1,1,0,40,2,2,16,6,5,4,1,1,2,2,2,2,7,1.6946
0,"ES",0,1973,10,4,0,0,0,40,3,6,12,5,5,3,2,5,2,8,4.5,5,6,1.271
1,"ES",1,1968,10,4,1,1,0,0,2,4,12,5,3,3,1,4,1,4,4,4,3,1.271
0,"ES",0,1950,5,4,1,1,0,40,5,6,12,5,5,5,3,6,1,1.5,2,2,5,1.5728
0,"ES",1,1976,22,4,0,0,0,30,2,7,17,5,5,5,2,5,2,7.5,3.5,5,6,2.0971
0,"ES",1,1932,0,4,,0,0,40,5,4,18,5,5,5,1,1,1,,,,7,1.0485
0,"ES",0,1958,15,4,0,0,0,0,1,6,16,6,6,6,1,1,1,8,8,8,6,2.0971
0,"ES",0,1930,5,4,0,0,0,40,3,6,22,5,5,5,4,4,1,0,0,0,5,.5243
0,"ES",0,1940,6,4,1,0,0,40,5,7,12,4,4,4,2,4,2,3.5,3.5,4,8,1.0485
0,"ES",1,1924,4,4,0,0,0,0,2,1,21,3,4,4,2,5,1,4.5,3,4,5,.5243
